,estimate,std_errors,t_ratios
travelcost,-0.0029373993,0.0003426769,-8.57192
traveltime,-0.058262963,0.0043317643,-13.45017
travelincentive,0.0033643723,0.00047667598,7.057986
bus_constant,0.0677063,0.010851043,6.239612
train_constant,-0.76699805,0.12246674,-6.262909
walk_constant,0.1357807,0.021785045,6.2327485
bike_constant,-0.23657992,0.0377722,-6.2633343
motor_constant,-0.38044864,0.060770057,-6.2604623
