,estimate,std_errors,t_ratios
travelcost,-0.0024475476,0.00025351247,-9.654546
traveltime,-0.056389745,0.003217108,-17.528086
travelincentive,0.0036391448,0.0003330245,10.927559
bus_constant,-0.5278306,0.094231196,-5.6014423
train_constant,-0.86272323,0.0857077,-10.065878
walk_constant,0.12033247,0.019604364,6.138045
bike_constant,-0.6811211,0.073449574,-9.273316
motor_constant,-1.1424019,0.12407784,-9.207139
