,estimate,std_errors,t_ratios
travelcost,-0.0024367124,0.00025390004,-9.597133
traveltime,-0.05632851,0.0032239545,-17.471869
travelincentive,0.0036408536,0.00033305073,10.9318285
bus_constant,-0.5345668,0.09522595,-5.6136675
train_constant,-0.8662022,0.08576445,-10.099781
walk_constant,0.11938445,0.019650193,6.075485
bike_constant,-0.68400097,0.07383005,-9.264533
motor_constant,-1.1365623,0.123173185,-9.227352
