,estimate,std_errors,t_ratios
travelcost,-0.0024402998,0.0002491783,-9.793388
traveltime,-0.056422014,0.0031027654,-18.184427
travelincentive,0.0036398177,0.00033285268,10.935222
bus_constant,-0.5296731,0.09591024,-5.5225916
train_constant,-0.8639807,0.08781967,-9.838122
walk_constant,0.121722735,0.019554079,6.2249284
bike_constant,-0.67567027,0.075124554,-8.994
motor_constant,-1.1441504,0.12848145,-8.90518
