,estimate,std_errors,t_ratios
travelcost,-0.0029255804,0.0002338222,-12.511988
traveltime,-0.060056508,0.003016108,-19.911922
travelincentive,0.0034039703,0.00032604783,10.440095
bus_constant,0.07589021,0.008463558,8.966703
train_constant,-0.7617737,0.08465846,-8.998199
walk_constant,0.15511948,0.017314559,8.958904
bike_constant,-0.23365265,0.02596404,-8.999086
motor_constant,-0.38119414,0.04237955,-8.994766
